	ID	DOCULECT	CONCEPT	Segments	GLOTTOCODE	ISO_CODE	CONCEPTICON_ID	CONCEPTICON_GLOSS	COGNATES	FORM
3401	Imbabura-95_rope-1	Imbabura	95_rope	w a s k a	imba1240	qvi	1218	ROPE	624	
3402	Imbabura-96_road-1	Imbabura	96_road	ɲ a n	imba1240	qvi	667	ROAD	610	
3403	Imbabura-97_black-1	Imbabura	97_black	j a n a	imba1240	qvi	163	BLACK	467	
3404	Imbabura-98_white-1	Imbabura	98_white	j u ɾ a x	imba1240	qvi	1335	WHITE	798	
3405	Imbabura-99_red-1	Imbabura	99_red	p u k a	imba1240	qvi	156	RED	597	
3406	Imbabura-9_nine-1	Imbabura	9_nine	i s k u n	imba1240	qvi	1483	NINE	567	
3407	Inkawasi-100_green-1	Inkawasi	100_green	tʃ i χ j a χ	lamb1276	quf	1425	GREEN	282	
3408	Inkawasi-101_yellow-1	Inkawasi	101_yellow	χ a r w a	lamb1276	quf	1424	YELLOW	834	
3409	Inkawasi-102_big-1	Inkawasi	102_big	a t u n	lamb1276	quf	1202	BIG	189	
3410	Inkawasi-103_highup-1	Inkawasi	103_highup	a n a χ	lamb1276	quf	1591	UP	359	
3411	Inkawasi-104_small-1	Inkawasi	104_small	t a k ʃ a	lamb1276	quf	1246	SMALL	862	
3412	Inkawasi-105_youngfemale-1	Inkawasi	105_youngfemale	ʃ i p a ʃ	lamb1276	quf	563	YOUNG (OF WOMAN)	837	
3413	Inkawasi-106_youngmale-1	Inkawasi	106_youngmale	m a l t u n	lamb1276	quf	564	YOUNG (OF MAN)	82	
3414	Inkawasi-107_oldman-1	Inkawasi	107_oldman	r̝ u k u	lamb1276	quf	565	OLD (OF MAN)	578	
3415	Inkawasi-108_oldwoman-1	Inkawasi	108_oldwoman	r̝ u k u	lamb1276	quf	566	OLD (OF WOMAN)	578	
3416	Inkawasi-108_oldwoman-2	Inkawasi	108_oldwoman	r̝ u k u + n a	lamb1276	quf	566	OLD (OF WOMAN)	578	
3417	Inkawasi-109_besick-1	Inkawasi	109_besick	q i ʃ a	lamb1276	quf	1847	SICK	3	
3418	Inkawasi-10_ten-1	Inkawasi	10_ten	d i e s	lamb1276	quf	1515	TEN	734	
3419	Inkawasi-110_tire-1	Inkawasi	110_tire	ʃ ai k u	lamb1276	quf	1996	GET TIRED	754	
3420	Inkawasi-111_many-1	Inkawasi	111_many	a tʃ k a	lamb1276	quf	1198	MANY	515	
3421	Inkawasi-112_full-1	Inkawasi	112_full	u n d a	lamb1276	quf	1429	FULL	233	
3422	Inkawasi-113_empty-1	Inkawasi	113_empty	tʃ u n dʒ a	lamb1276	quf	1624	EMPTY	849	
3423	Inkawasi-114_heavy-1	Inkawasi	114_heavy	ʒ a ʃ a	lamb1276	quf	1210	HEAVY	339	
3424	Inkawasi-115_lightnotheavy-1	Inkawasi	115_lightnotheavy	l a p ʃ a	lamb1276	quf	1052	LIGHT (WEIGHT)	464	
3425	Inkawasi-116_faraway-1	Inkawasi	116_faraway	k a r u	lamb1276	quf	1406	FAR	124	
3426	Inkawasi-117_warmhotsw-1	Inkawasi	117_warmhotsw	χ u ɲ u χ	lamb1276	quf	2272	HOT OR WARM	783	
3427	Inkawasi-118_cold-1	Inkawasi	118_cold	x a s a	lamb1276	quf	1287	COLD	74	
3428	Inkawasi-119_dry-1	Inkawasi	119_dry	tʃ a k i	lamb1276	quf	1398	DRY	40	
3429	Inkawasi-11_year-1	Inkawasi	11_year	a ɲ o	lamb1276	quf	1226	YEAR	832	
3430	Inkawasi-120_sweet-1	Inkawasi	120_sweet	ɲ u k ɲ u	lamb1276	quf	717	SWEET	722	
3431	Inkawasi-121_happybe-1	Inkawasi	121_happybe	k u ʃ i	lamb1276	quf	1495	HAPPY	303	
3432	Inkawasi-122_new-1	Inkawasi	122_new	m u ʃ u x	lamb1276	quf	1231	NEW	557	
3433	Inkawasi-123_goto-1	Inkawasi	123_goto	r i	lamb1276	quf	695	GO	251	
3434	Inkawasi-123_goto-2	Inkawasi	123_goto	r̝ i	lamb1276	quf	695	GO	251	
3435	Inkawasi-124_cometo-1	Inkawasi	124_cometo	ʃ a m u	lamb1276	quf	1446	COME	860	
3436	Inkawasi-125_walkto-1	Inkawasi	125_walkto	p u r i	lamb1276	quf	1443	WALK	777	
3437	Inkawasi-126_standto-1	Inkawasi	126_standto	ʃ a j a	lamb1276	quf	1442	STAND	701	
3438	Inkawasi-127_sitto-1	Inkawasi	127_sitto	t a	lamb1276	quf	1416	SIT	444	
3439	Inkawasi-128_swimto-1	Inkawasi	128_swimto	n a d a	lamb1276	quf	1439	SWIM	132	
3440	Inkawasi-129_flyto-1	Inkawasi	129_flyto	p a r i	lamb1276	quf	1441	FLY (MOVE THROUGH AIR)	34	
3441	Inkawasi-12_righthandside-1	Inkawasi	12_righthandside	a dʒ i	lamb1276	quf	1019	RIGHT	601	
3442	Inkawasi-130_hideto-1	Inkawasi	130_hideto	p a k a	lamb1276	quf	602	HIDE (CONCEAL)	348	
3443	Inkawasi-131_eatto-1	Inkawasi	131_eatto	m i k u	lamb1276	quf	1336	EAT	57	
3444	Inkawasi-132_drinkto-1	Inkawasi	132_drinkto	u p j a	lamb1276	quf	1401	DRINK	30	
3445	Inkawasi-133_biteto-1	Inkawasi	133_biteto	k a n i	lamb1276	quf	1403	BITE	373	
3446	Inkawasi-134_suckto-1	Inkawasi	134_suckto	ʃ u ʁ u	lamb1276	quf	1421	SUCK	713	
3447	Inkawasi-135_lickto-1	Inkawasi	135_lickto	ʒ a χ w a	lamb1276	quf	319	LICK	449	
3448	Inkawasi-136_spitto-1	Inkawasi	136_spitto	t u ʁ a	lamb1276	quf	1440	SPIT	700	
3449	Inkawasi-137_sleepto-1	Inkawasi	137_sleepto	p u n u	lamb1276	quf	1585	SLEEP	680	
3450	Inkawasi-138_liveto-1	Inkawasi	138_liveto	k au s a	lamb1276	quf	1422	BE ALIVE	482	
3451	Inkawasi-139_dieto-1	Inkawasi	139_dieto	w a n u	lamb1276	quf	1494	DIE	12	
3452	Inkawasi-13_lefthandside-1	Inkawasi	13_lefthandside	i tʃ u q	lamb1276	quf	244	LEFT	435	
3453	Inkawasi-140_seeto-1	Inkawasi	140_seeto	r i k a	lamb1276	quf	1409	SEE	640	
3454	Inkawasi-141_hearto-1	Inkawasi	141_hearto	u j a	lamb1276	quf	1408	HEAR	319	
3455	Inkawasi-142_knowto-1	Inkawasi	142_knowto	j a ʈʂ a	lamb1276	quf	1410	KNOW (SOMETHING)	409	
3456	Inkawasi-143_thinkoveraboutto-1	Inkawasi	143_thinkoveraboutto	j a r p a	lamb1276	quf	1415	THINK (REFLECT)	738	
3457	Inkawasi-144_speakto-1	Inkawasi	144_speakto	r i m a	lamb1276	quf	1623	SPEAK	691	
3458	Inkawasi-145_laughto-1	Inkawasi	145_laughto	a s i	lamb1276	quf	1355	LAUGH	416	
3459	Inkawasi-146_cryto-1	Inkawasi	146_cryto	w a ʁ a	lamb1276	quf	1839	CRY	869	
3460	Inkawasi-147_giveto-1	Inkawasi	147_giveto	q u	lamb1276	quf	1447	GIVE	243	
3461	Inkawasi-148_sewto-1	Inkawasi	148_sewto	s i ɾ a	lamb1276	quf	1457	SEW	652	
3462	Inkawasi-149_hitto-1	Inkawasi	149_hitto	t a k a	lamb1276	quf	353	STRIKE	371	
3463	Inkawasi-14_weinclusive-1	Inkawasi	14_weinclusive	n u ʁ a n tʃ i	lamb1276	quf	1131	WE (INCLUSIVE)	791	
3464	Inkawasi-150_pushto-1	Inkawasi	150_pushto	k u m s a	lamb1276	quf	1452	PUSH	453	
3465	Inkawasi-15_thouyousg-1	Inkawasi	15_thouyousg	x a m	lamb1276	quf	1215	THOU	748	
3466	Inkawasi-16_not-1	Inkawasi	16_not	m a n a	lamb1276	quf	1240	NOT	574	
3467	Inkawasi-17_what-1	Inkawasi	17_what	i m a	lamb1276	quf	1236	WHAT	794	
3468	Inkawasi-18_who-1	Inkawasi	18_who	p i	lamb1276	quf	1235	WHO	801	
3469	Inkawasi-19_this-1	Inkawasi	19_this	k ai	lamb1276	quf	1214	THIS	746	
3470	Inkawasi-1_one-1	Inkawasi	1_one	u k	lamb1276	quf	1493	ONE	590	
3471	Inkawasi-20_with-1	Inkawasi	20_with	w a n	lamb1276	quf	1340	WITH	816	
3472	Inkawasi-21_head-1	Inkawasi	21_head	u m a	lamb1276	quf	1256	HEAD	309	
3473	Inkawasi-22_face-1	Inkawasi	22_face	χ a χ dʒ a	lamb1276	quf	1560	FACE	118	
3474	Inkawasi-23_forehead-1	Inkawasi	23_forehead	u r k u	lamb1276	quf	123	FOREHEAD	204	
3475	Inkawasi-24_hair-1	Inkawasi	24_hair	a χ tʃ a	lamb1276	quf	2648	HAIR (HEAD)	287	
3476	Inkawasi-25_eye-1	Inkawasi	25_eye	n a w i	lamb1276	quf	1248	EYE	104	
3477	Inkawasi-26_nose-1	Inkawasi	26_nose	s i n ɢ a	lamb1276	quf	1221	NOSE	571	
3478	Inkawasi-27_ear-1	Inkawasi	27_ear	r̝ i n r i	lamb1276	quf	1247	EAR	48	
3479	Inkawasi-28_mouth-1	Inkawasi	28_mouth	ʃ i m i	lamb1276	quf	674	MOUTH	543	
3480	Inkawasi-29_lip-1	Inkawasi	29_lip	ʃ i m i	lamb1276	quf	478	LIP	543	
3481	Inkawasi-2_two-1	Inkawasi	2_two	i s k ai	lamb1276	quf	1498	TWO	774	
3482	Inkawasi-30_tongue-1	Inkawasi	30_tongue	q a dʒ u	lamb1276	quf	1205	TONGUE	759	
3483	Inkawasi-30_tongue-2	Inkawasi	30_tongue	χ a dʒ u	lamb1276	quf	1205	TONGUE	759	
3484	Inkawasi-31_tooth-1	Inkawasi	31_tooth	k i r u	lamb1276	quf	1380	TOOTH	761	
3485	Inkawasi-32_hand-1	Inkawasi	32_hand	m a k i	lamb1276	quf	1277	HAND	295	
3486	Inkawasi-33_elbow-1	Inkawasi	33_elbow	k u k u ʈʂ i	lamb1276	quf	981	ELBOW	496	
3487	Inkawasi-34_neck-1	Inkawasi	34_neck	k u n g a	lamb1276	quf	1333	NECK	554	
3488	Inkawasi-35_back-1	Inkawasi	35_back	w a χ t a	lamb1276	quf	1291	BACK	787	
3489	Inkawasi-36_foot-1	Inkawasi	36_foot	ʈʂ a k i	lamb1276	quf	1301	FOOT	764	
3490	Inkawasi-37_leg-1	Inkawasi	37_leg	ʈʂ a n g a	lamb1276	quf	1297	LEG	441	
3491	Inkawasi-38_knee-1	Inkawasi	38_knee	q u n ɢ u r i	lamb1276	quf	1371	KNEE	399	
3492	Inkawasi-39_blood-1	Inkawasi	39_blood	j a w a r	lamb1276	quf	946	BLOOD	537	
3493	Inkawasi-3_three-1	Inkawasi	3_three	k i m s a	lamb1276	quf	492	THREE	750	
3494	Inkawasi-40_bone-1	Inkawasi	40_bone	t u ʒ u	lamb1276	quf	1394	BONE	581	
3495	Inkawasi-41_skin-1	Inkawasi	41_skin	χ a r a	lamb1276	quf	763	SKIN	677	
3496	Inkawasi-42_fingernail-1	Inkawasi	42_fingernail	s i ʒ u	lamb1276	quf	1258	FINGERNAIL	147	
3497	Inkawasi-43_bellystomach-1	Inkawasi	43_bellystomach	p a ʈʂ a	lamb1276	quf	1251	BELLY	85	
3498	Inkawasi-44_navel-1	Inkawasi	44_navel	m u n dʒ u	lamb1276	quf	1838	NAVEL	551	
3499	Inkawasi-45_breast-1	Inkawasi	45_breast	ɲ u ɲ u	lamb1276	quf	1402	BREAST	697	
3500	Inkawasi-46_heart-1	Inkawasi	46_heart	k o r a z o n	lamb1276	quf	1223	HEART	330	
3501	Inkawasi-47_dog-1	Inkawasi	47_dog	a ʒ ʁ u	lamb1276	quf	2009	DOG	19	
3502	Inkawasi-48_fox-1	Inkawasi	48_fox	z o r o	lamb1276	quf	1312	FOX	225	
3503	Inkawasi-49_mouse-1	Inkawasi	49_mouse	u k u + tʃ a	lamb1276	quf	1491	MOUSE	535	
3504	Inkawasi-4_four-1	Inkawasi	4_four	k ua t r o	lamb1276	quf	1500	FOUR	218	
3505	Inkawasi-50_bird-1	Inkawasi	50_bird	k u r u	lamb1276	quf	937	BIRD	828	
3506	Inkawasi-51_worm-1	Inkawasi	51_worm	ɲ u ʃ i	lamb1276	quf	1219	WORM	511	
3507	Inkawasi-52_louse-1	Inkawasi	52_louse	l i s u	lamb1276	quf	1392	LOUSE	211	
3508	Inkawasi-52_louse-2	Inkawasi	52_louse	l i ʃ u	lamb1276	quf	1392	LOUSE	211	
3509	Inkawasi-53_egg-1	Inkawasi	53_egg	r̝ u n d u	lamb1276	quf	744	EGG	68	
3510	Inkawasi-54_horn-1	Inkawasi	54_horn	w a χ r a	lamb1276	quf	1393	HORN (ANATOMY)	380	
3511	Inkawasi-55_tail-1	Inkawasi	55_tail	ʈʂ u p a	lamb1276	quf	1220	TAIL	729	
3512	Inkawasi-56_wing-1	Inkawasi	56_wing	a l a	lamb1276	quf	1257	WING	334	
3513	Inkawasi-57_manswperson-1	Inkawasi	57_manswperson	r u n a	lamb1276	quf	683	PERSON	507	
3514	Inkawasi-58_manswadultmale-1	Inkawasi	58_manswadultmale	u ʒ ɢ u	lamb1276	quf	1554	MAN	499	
3515	Inkawasi-59_woman-1	Inkawasi	59_woman	w a r m i	lamb1276	quf	962	WOMAN	822	
3516	Inkawasi-5_five-1	Inkawasi	5_five	s i n k o	lamb1276	quf	493	FIVE	163	
3517	Inkawasi-60_name-1	Inkawasi	60_name	ʃ u t i	lamb1276	quf	1405	NAME	548	
3518	Inkawasi-61_brothermans-1	Inkawasi	61_brothermans	u k n i	lamb1276	quf	559	BROTHER (OF MAN)	663	
3519	Inkawasi-62_brotherwomans-1	Inkawasi	62_brotherwomans	u k n i	lamb1276	quf	560	BROTHER (OF WOMAN)	663	
3520	Inkawasi-63_sistermans-1	Inkawasi	63_sistermans	u k n i	lamb1276	quf	561	SISTER (OF MAN)	663	
3521	Inkawasi-64_sisterwomans-1	Inkawasi	64_sisterwomans	u k n i	lamb1276	quf	562	SISTER (OF WOMAN)	663	
3522	Inkawasi-65_husband-1	Inkawasi	65_husband	χ u s a	lamb1276	quf	1200	HUSBAND	389	
3523	Inkawasi-66_day-1	Inkawasi	66_day	u n a χ	lamb1276	quf	1225	DAY (NOT NIGHT)	4	
3524	Inkawasi-67_night-1	Inkawasi	67_night	t u t a	lamb1276	quf	1233	NIGHT	559	
3525	Inkawasi-68_sun-1	Inkawasi	68_sun	r u p ai	lamb1276	quf	1343	SUN	718	
3526	Inkawasi-69_moon-1	Inkawasi	69_moon	k i ʒ a	lamb1276	quf	1313	MOON	527	
3527	Inkawasi-6_six-1	Inkawasi	6_six	s e i s	lamb1276	quf	1703	SIX	192	
3528	Inkawasi-70_star-1	Inkawasi	70_star	χ u j a r	lamb1276	quf	1430	STAR	704	
3529	Inkawasi-71_shadow-1	Inkawasi	71_shadow	ʒ a n d u	lamb1276	quf	1388	SHADE	655	
3530	Inkawasi-72_water-1	Inkawasi	72_water	j a k u	lamb1276	quf	948	WATER	335	
3531	Inkawasi-73_river-1	Inkawasi	73_river	r i o	lamb1276	quf	666	RIVER	608	
3532	Inkawasi-74_mountain-1	Inkawasi	74_mountain	χ a ʁ a	lamb1276	quf	639	MOUNTAIN	494	
3533	Inkawasi-75_fire-1	Inkawasi	75_fire	n i n a	lamb1276	quf	221	FIRE	153	
3534	Inkawasi-76_smoke-1	Inkawasi	76_smoke	χ u n d ai	lamb1276	quf	778	SMOKE (EXHAUST)	514	
3535	Inkawasi-77_ash-1	Inkawasi	77_ash	u ʈʂ p a	lamb1276	quf	646	ASH	2	
3536	Inkawasi-78_stone-1	Inkawasi	78_stone	r̝ u m i	lamb1276	quf	857	STONE	709	
3537	Inkawasi-79_sand-1	Inkawasi	79_sand	a ʁ u	lamb1276	quf	671	SAND	636	
3538	Inkawasi-7_seven-1	Inkawasi	7_seven	s i e t e	lamb1276	quf	1704	SEVEN	648	
3539	Inkawasi-80_gold-1	Inkawasi	80_gold	o r o	lamb1276	quf	1369	GOLD	151	
3540	Inkawasi-81_rain-1	Inkawasi	81_rain	t a m j a	lamb1276	quf	2108	RAINING OR RAIN	594	
3541	Inkawasi-82_cloud-1	Inkawasi	82_cloud	p u k t ai	lamb1276	quf	1489	CLOUD	848	
3542	Inkawasi-83_wind-1	Inkawasi	83_wind	w ai r a	lamb1276	quf	960	WIND	806	
3543	Inkawasi-84_bread-1	Inkawasi	84_bread	t a n d a	lamb1276	quf	1368	BREAD	658	
3544	Inkawasi-85_meatswflesh-1	Inkawasi	85_meatswflesh	ai tʃ a	lamb1276	quf	2615	FLESH OR MEAT	522	
3545	Inkawasi-86_salt-1	Inkawasi	86_salt	k a ʈʂ i	lamb1276	quf	1274	SALT	632	
3546	Inkawasi-87_fatgrease-1	Inkawasi	87_fatgrease	w i r a	lamb1276	quf	323	FAT (ORGANIC SUBSTANCE)	135	
3547	Inkawasi-88_seed-1	Inkawasi	88_seed	s e m i ʎ a	lamb1276	quf	714	SEED	336	
3548	Inkawasi-89_tree-1	Inkawasi	89_tree	χ i r u	lamb1276	quf	906	TREE	213	
3549	Inkawasi-8_eight-1	Inkawasi	8_eight	o tʃ o	lamb1276	quf	1705	EIGHT	78	
3550	Inkawasi-90_root-1	Inkawasi	90_root	ʈʂ u p a	lamb1276	quf	670	ROOT	109	
3551	Inkawasi-91_branch-1	Inkawasi	91_branch	r i k r a	lamb1276	quf	1531	BRANCH	810	
3552	Inkawasi-92_leaf-1	Inkawasi	92_leaf	r̝ a p r a	lamb1276	quf	628	LEAF	424	
3553	Inkawasi-93_grass-1	Inkawasi	93_grass	χ i w a	lamb1276	quf	606	GRASS	197	
3554	Inkawasi-94_flower-1	Inkawasi	94_flower	t u k t u	lamb1276	quf	239	FLOWER	174	
3555	Inkawasi-95_rope-1	Inkawasi	95_rope	w a s k a	lamb1276	quf	1218	ROPE	624	
3556	Inkawasi-96_road-1	Inkawasi	96_road	n a n	lamb1276	quf	667	ROAD	610	
3557	Inkawasi-97_black-1	Inkawasi	97_black	j a n a	lamb1276	quf	163	BLACK	467	
3558	Inkawasi-98_white-1	Inkawasi	98_white	j u r a q	lamb1276	quf	1335	WHITE	798	
3559	Inkawasi-99_red-1	Inkawasi	99_red	tʃ u p i k a	lamb1276	quf	156	RED	592	
3560	Inkawasi-9_nine-1	Inkawasi	9_nine	n u e v e	lamb1276	quf	1483	NINE	570	
3561	Iruhito-101_yellow-1	Iruhito	101_yellow	kʼ e l j u	uruu1244	ure	1424	YELLOW	855	
3562	Iruhito-102_big-1	Iruhito	102_big	ts a k u a	uruu1244	ure	1202	BIG	190	
3563	Iruhito-104_small-1	Iruhito	104_small	uː tʃ oː ɲ i	uruu1244	ure	1246	SMALL	24	
3564	Iruhito-107_oldman-1	Iruhito	107_oldman	aː p aː i	uruu1244	ure	565	OLD (OF MAN)	580	
3565	Iruhito-108_oldwoman-1	Iruhito	108_oldwoman	a t aː o	uruu1244	ure	566	OLD (OF WOMAN)	589	
3566	Iruhito-10_ten-1	Iruhito	10_ten	k aː l oː	uruu1244	ure	1515	TEN	735	
3567	Iruhito-116_faraway-1	Iruhito	116_faraway	a s k	uruu1244	ure	1406	FAR	125	
3568	Iruhito-117_warmhotsw-1	Iruhito	117_warmhotsw	ʃ iː	uruu1244	ure	2272	HOT OR WARM	786	
3569	Iruhito-118_cold-1	Iruhito	118_cold	h iː p uː	uruu1244	ure	1287	COLD	854	
3570	Iruhito-119_dry-1	Iruhito	119_dry	kʰ o ɲ i	uruu1244	ure	1398	DRY	41	
3571	Iruhito-131_eatto-1	Iruhito	131_eatto	l u χ	uruu1244	ure	1336	EAT	58	
3572	Iruhito-15_thouyousg-1	Iruhito	15_thouyousg	aː m + t s aː i	uruu1244	ure	1215	THOU	344	
3573	Iruhito-16_not-1	Iruhito	16_not	aː n a	uruu1244	ure	1240	NOT	168	
3574	Iruhito-1_one-1	Iruhito	1_one	t s iː	uruu1244	ure	1493	ONE	842	
3575	Iruhito-21_head-1	Iruhito	21_head	aː tʃ a	uruu1244	ure	1256	HEAD	311	
3576	Iruhito-22_face-1	Iruhito	22_face	j uː kʰ	uruu1244	ure	1560	FACE	273	
3577	Iruhito-23_forehead-1	Iruhito	23_forehead	aː j a	uruu1244	ure	123	FOREHEAD	207	
3578	Iruhito-24_hair-1	Iruhito	24_hair	i χ k l iː s a	uruu1244	ure	2648	HAIR (HEAD)	289	
3579	Iruhito-25_eye-1	Iruhito	25_eye	tʃ uː k	uruu1244	ure	1248	EYE	106	
3580	Iruhito-26_nose-1	Iruhito	26_nose	a χ ʃ a	uruu1244	ure	1221	NOSE	293	
3581	Iruhito-28_mouth-1	Iruhito	28_mouth	aː t a	uruu1244	ure	674	MOUTH	546	
3582	Iruhito-2_two-1	Iruhito	2_two	p iː ʃ k	uruu1244	ure	1498	TWO	267	
3583	Iruhito-30_tongue-1	Iruhito	30_tongue	n a s	uruu1244	ure	1205	TONGUE	361	
3584	Iruhito-31_tooth-1	Iruhito	31_tooth	iː s k i	uruu1244	ure	1380	TOOTH	712	
3585	Iruhito-32_hand-1	Iruhito	32_hand	kʼ aː r a	uruu1244	ure	1277	HAND	297	
3586	Iruhito-33_elbow-1	Iruhito	33_elbow	k u ts i	uruu1244	ure	981	ELBOW	366	
3587	Iruhito-35_back-1	Iruhito	35_back	t oː t a	uruu1244	ure	1291	BACK	639	
3588	Iruhito-36_foot-1	Iruhito	36_foot	k oː t s uː	uruu1244	ure	1301	FOOT	556	
3589	Iruhito-36_foot-2	Iruhito	36_foot	qʰ a tʃ a	uruu1244	ure	1301	FOOT	556	
3590	Iruhito-37_leg-1	Iruhito	37_leg	l i ʃ l a + ts a p + ts a p ts	uruu1244	ure	1297	LEG	443	
3591	Iruhito-39_blood-1	Iruhito	39_blood	l o k iː	uruu1244	ure	946	BLOOD	538	
3592	Iruhito-39_blood-2	Iruhito	39_blood	l o k eː	uruu1244	ure	946	BLOOD	538	
3593	Iruhito-3_three-1	Iruhito	3_three	tʃ eː p	uruu1244	ure	492	THREE	752	
3594	Iruhito-40_bone-1	Iruhito	40_bone	t s i χ ɲ e	uruu1244	ure	1394	BONE	583	
3595	Iruhito-42_fingernail-1	Iruhito	42_fingernail	s iː ʎ o	uruu1244	ure	1258	FINGERNAIL	378	
3596	Iruhito-43_bellystomach-1	Iruhito	43_bellystomach	tʃ eː r i	uruu1244	ure	1251	BELLY	723	
3597	Iruhito-43_bellystomach-2	Iruhito	43_bellystomach	t o χ s i	uruu1244	ure	1251	BELLY	703	
3598	Iruhito-44_navel-1	Iruhito	44_navel	p a e t a	uruu1244	ure	1838	NAVEL	698	
3599	Iruhito-46_heart-1	Iruhito	46_heart	t u s i	uruu1244	ure	1223	HEART	331	
3600	Iruhito-47_dog-1	Iruhito	47_dog	tsʼ aː t + k a t n i	uruu1244	ure	2009	DOG	667	
3601	Iruhito-4_four-1	Iruhito	4_four	p a χ p iː k	uruu1244	ure	1500	FOUR	216	
3602	Iruhito-50_bird-1	Iruhito	50_bird	pʰ tʃ iː n tʃ a	uruu1244	ure	937	BIRD	323	
3603	Iruhito-51_worm-1	Iruhito	51_worm	k u tʃ iː	uruu1244	ure	1219	WORM	531	
3604	Iruhito-52_louse-1	Iruhito	52_louse	s aː m i	uruu1244	ure	1392	LOUSE	491	
3605	Iruhito-53_egg-1	Iruhito	53_egg	ʃ i ɲ i	uruu1244	ure	744	EGG	142	
3606	Iruhito-55_tail-1	Iruhito	55_tail	k u r s	uruu1244	ure	1220	TAIL	730	
3607	Iruhito-58_manswadultmale-1	Iruhito	58_manswadultmale	s oː ɲ i	uruu1244	ure	1554	MAN	501	
3608	Iruhito-59_woman-1	Iruhito	59_woman	t u k uː	uruu1244	ure	962	WOMAN	823	
3609	Iruhito-5_five-1	Iruhito	5_five	t a s k n uː k uː	uruu1244	ure	493	FIVE	164	
3610	Iruhito-60_name-1	Iruhito	60_name	t uː	uruu1244	ure	1405	NAME	157	
3611	Iruhito-61_brothermans-1	Iruhito	61_brothermans	tʃ i ʃ	uruu1244	ure	559	BROTHER (OF MAN)	743	
3612	Iruhito-62_brotherwomans-1	Iruhito	62_brotherwomans	tʃ i ʃ	uruu1244	ure	560	BROTHER (OF WOMAN)	743	
3613	Iruhito-66_day-1	Iruhito	66_day	m a χ e ɲ i	uruu1244	ure	1225	DAY (NOT NIGHT)	763	
3614	Iruhito-67_night-1	Iruhito	67_night	uiː j aː n i	uruu1244	ure	1233	NIGHT	563	
3615	Iruhito-68_sun-1	Iruhito	68_sun	t h uː ɲ i	uruu1244	ure	1343	SUN	719	
3616	Iruhito-68_sun-2	Iruhito	68_sun	t uː n i	uruu1244	ure	1343	SUN	719	
3617	Iruhito-69_moon-1	Iruhito	69_moon	t a t iː t u	uruu1244	ure	1313	MOON	530	
3618	Iruhito-69_moon-2	Iruhito	69_moon	j iː ʃ	uruu1244	ure	1313	MOON	528	
3619	Iruhito-6_six-1	Iruhito	6_six	t a χ + t s uː k u	uruu1244	ure	1703	SIX	675	
3620	Iruhito-70_star-1	Iruhito	70_star	ts a q o l	uruu1244	ure	1430	STAR	159	
3621	Iruhito-72_water-1	Iruhito	72_water	qʰ o a s i	uruu1244	ure	948	WATER	788	
3622	Iruhito-73_river-1	Iruhito	73_river	w eː w eː	uruu1244	ure	666	RIVER	169	
3623	Iruhito-74_mountain-1	Iruhito	74_mountain	oː χ sʰ a	uruu1244	ure	639	MOUNTAIN	533	
3624	Iruhito-75_fire-1	Iruhito	75_fire	uː χ	uruu1244	ure	221	FIRE	155	
3625	Iruhito-77_ash-1	Iruhito	77_ash	k i ʎ a	uruu1244	ure	646	ASH	175	
3626	Iruhito-78_stone-1	Iruhito	78_stone	m a s i	uruu1244	ure	857	STONE	710	
3627	Iruhito-79_sand-1	Iruhito	79_sand	p iː l a	uruu1244	ure	671	SAND	152	
3628	Iruhito-7_seven-1	Iruhito	7_seven	t a k u	uruu1244	ure	1704	SEVEN	650	
3629	Iruhito-80_gold-1	Iruhito	80_gold	g iː s h a	uruu1244	ure	1369	GOLD	261	
3630	Iruhito-81_rain-1	Iruhito	81_rain	tʃ i χ ɲ i	uruu1244	ure	2108	RAINING OR RAIN	605	
3631	Iruhito-82_cloud-1	Iruhito	82_cloud	ts iː r iː	uruu1244	ure	1489	CLOUD	825	
3632	Iruhito-83_wind-1	Iruhito	83_wind	h iː p l a n k a	uruu1244	ure	960	WIND	809	
3633	Iruhito-85_meatswflesh-1	Iruhito	85_meatswflesh	h i l j i	uruu1244	ure	2615	FLESH OR MEAT	526	
3634	Iruhito-86_salt-1	Iruhito	86_salt	j eː k uː	uruu1244	ure	1274	SALT	633	
3635	Iruhito-88_seed-1	Iruhito	88_seed	n oː n i	uruu1244	ure	714	SEED	326	
3636	Iruhito-89_tree-1	Iruhito	89_tree	p aː r a	uruu1244	ure	906	TREE	117	
3637	Iruhito-8_eight-1	Iruhito	8_eight	k o n k o	uruu1244	ure	1705	EIGHT	150	
3638	Iruhito-8_eight-2	Iruhito	8_eight	k o l k o	uruu1244	ure	1705	EIGHT	150	
3639	Iruhito-90_root-1	Iruhito	90_root	t u k	uruu1244	ure	670	ROOT	110	
3640	Iruhito-92_leaf-1	Iruhito	92_leaf	t u k	uruu1244	ure	628	LEAF	428	
3641	Iruhito-94_flower-1	Iruhito	94_flower	p a n k a r a	uruu1244	ure	239	FLOWER	188	
3642	Iruhito-95_rope-1	Iruhito	95_rope	k a r u	uruu1244	ure	1218	ROPE	833	
3643	Iruhito-96_road-1	Iruhito	96_road	l iː k sʰ i	uruu1244	ure	667	ROAD	612	
3644	Iruhito-97_black-1	Iruhito	97_black	tʃʼ o k i n i	uruu1244	ure	163	BLACK	468	
